Step Temp msd
10844.0 810.0059 19.141304 
10845.0 808.79056 19.140265 
10846.0 807.56456 19.139261 
10847.0 806.34197 19.138295 
10848.0 805.13908 19.137371 
10849.0 803.97692 19.136494 
10850.0 802.87655 19.13567 
10851.0 801.84915 19.134905 
10852.0 800.88853 19.134204 
10853.0 799.97196 19.133571 
10854.0 799.07008 19.133013 
10855.0 798.16072 19.132531 
10856.0 797.23813 19.13213 
10857.0 796.31224 19.131814 
10858.0 795.39999 19.131587 
10859.0 794.51543 19.131451 
10860.0 793.66314 19.131411 
10861.0 792.8371 19.13147 
10862.0 792.02542 19.131628 
10863.0 791.21938 19.131887 
10864.0 790.42166 19.132248 
10865.0 789.64782 19.13271 
10866.0 788.91955 19.133273 
10867.0 788.25584 19.133933 
10868.0 787.67006 19.134688 
10869.0 787.17521 19.135535 
10870.0 786.79203 19.136469 
10871.0 786.55071 19.137485 
