Step Strain_x Stress_x
1647.0 0.47844631 23.418633 
1648.0 0.47858517 23.60548 
1649.0 0.47872403 23.786959 
1650.0 0.47886289 23.901061 
1651.0 0.47900175 24.063318 
1652.0 0.47914061 24.19477 
1653.0 0.47927947 24.232974 
1654.0 0.47941833 24.298805 
1655.0 0.47955719 24.343864 
1656.0 0.47969605 24.327377 
1657.0 0.47983491 24.408274 
1658.0 0.47997377 24.51023 
1659.0 0.48011263 24.634434 
1660.0 0.48025149 24.772528 
1661.0 0.48039036 24.930027 
1662.0 0.48052922 25.114803 
1663.0 0.48066808 25.336578 
1664.0 0.48080694 25.528202 
1665.0 0.4809458 25.862724 
1666.0 0.48108466 26.257559 
1667.0 0.48122352 26.709701 
1668.0 0.48136238 27.095752 
1669.0 0.48150124 27.655541 
1670.0 0.4816401 28.25048 
1671.0 0.48177896 28.868432 
1672.0 0.48191782 29.49305 
1673.0 0.48205668 30.101207 
1674.0 0.48219554 30.667295 
1675.0 0.4823344 31.168032 
1676.0 0.48247326 31.729232 
1677.0 0.48261212 32.095876 
1678.0 0.48275098 32.384262 
1679.0 0.48288984 32.605535 
1680.0 0.4830287 32.768399 
1681.0 0.48316756 32.882777 
1682.0 0.48330642 32.958366 
1683.0 0.48344528 33.004931 
1684.0 0.48358414 33.032344 
1685.0 0.483723 33.058045 
1686.0 0.48386186 33.087683 
1687.0 0.48400072 33.124628 
1688.0 0.48413959 33.166681 
1689.0 0.48427845 33.205929 
1690.0 0.48441731 33.233253 
1691.0 0.48455617 33.242286 
1692.0 0.48469503 33.233046 
1693.0 0.48483389 33.210088 
1694.0 0.48497275 33.177794 
1695.0 0.48511161 33.056657 
1696.0 0.48525047 33.038282 
1697.0 0.48538933 33.022457 
1698.0 0.48552819 33.008655 
1699.0 0.48566705 32.99385 
1700.0 0.48580591 32.975865 
1701.0 0.48594477 33.046351 
1702.0 0.48608363 33.126751 
1703.0 0.48622249 33.138891 
1704.0 0.48636135 33.15489 
1705.0 0.48650021 33.179253 
1706.0 0.48663907 33.215402 
1707.0 0.48677793 33.142013 
1708.0 0.48691679 33.214293 
1709.0 0.48705565 33.288579 
1710.0 0.48719451 33.358855 
1711.0 0.48733337 33.34864 
1712.0 0.48747223 33.502648 
1713.0 0.48761109 33.608436 
1714.0 0.48774995 33.798539 
1715.0 0.48788881 33.935036 
1716.0 0.48802768 34.07768 
1717.0 0.48816654 34.217881 
1718.0 0.4883054 34.343781 
1719.0 0.48844426 34.445137 
1720.0 0.48858312 34.518105 
1721.0 0.48872198 34.560185 
1722.0 0.48886084 34.568995 
1723.0 0.4889997 34.672856 
1724.0 0.48913856 34.59547 
1725.0 0.48927742 34.428329 
1726.0 0.48941628 34.143257 
1727.0 0.48955514 33.736592 
1728.0 0.489694 33.245225 
1729.0 0.48983286 32.734202 
1730.0 0.48997172 32.258239 
1731.0 0.49011058 31.846055 
1732.0 0.49024944 31.505815 
1733.0 0.4903883 31.235977 
1734.0 0.49052716 31.033697 
1735.0 0.49066602 30.981724 
1736.0 0.49080488 30.893233 
1737.0 0.49094374 30.926948 
1738.0 0.4910826 31.040028 
1739.0 0.49122146 31.233023 
1740.0 0.49136032 31.501638 
1741.0 0.49149918 31.829496 
1742.0 0.49163804 32.19005 
1743.0 0.49177691 32.555316 
1744.0 0.49191577 32.905304 
1745.0 0.49205463 33.327284 
1746.0 0.49219349 33.634312 
1747.0 0.49233235 33.911099 
1748.0 0.49247121 34.154374 
1749.0 0.49261007 34.359459 
1750.0 0.49274893 34.519038 
1751.0 0.49288779 34.636991 
1752.0 0.49302665 34.712249 
1753.0 0.49316551 34.688191 
1754.0 0.49330437 34.612362 
1755.0 0.49344323 34.598754 
1756.0 0.49358209 34.55664 
1757.0 0.49372095 34.488284 
1758.0 0.49385981 34.395107 
1759.0 0.49399867 34.278693 
1760.0 0.49413753 34.141707 
1761.0 0.49427639 34.056251 
1762.0 0.49441525 33.898387 
1763.0 0.49455411 33.673252 
1764.0 0.49469297 33.520024 
1765.0 0.49483183 33.375869 
1766.0 0.49497069 33.244969 
1767.0 0.49510955 33.13025 
1768.0 0.49524841 33.033101 
1769.0 0.49538727 32.048479 
1770.0 0.49552614 31.866911 
1771.0 0.495665 31.766367 
1772.0 0.49580386 31.60311 
1773.0 0.49594272 31.54604 
1774.0 0.49608158 31.500752 
1775.0 0.49622044 31.467568 
1776.0 0.4963593 31.44844 
1777.0 0.49649816 31.445951 
1778.0 0.49663702 31.38084 
1779.0 0.49677588 31.517303 
1780.0 0.49691474 31.617765 
1781.0 0.4970536 31.757948 
1782.0 0.49719246 31.943693 
1783.0 0.49733132 32.177632 
1784.0 0.49747018 32.457828 
1785.0 0.49760904 32.777112 
1786.0 0.4977479 33.123807 
1787.0 0.49788676 33.483053 
1788.0 0.49802562 33.75408 
1789.0 0.49816448 34.131326 
1790.0 0.49830334 34.503161 
1791.0 0.4984422 34.870456 
1792.0 0.49858106 35.2355 
1793.0 0.49871992 35.600296 
1794.0 0.49885878 35.904335 
1795.0 0.49899764 36.271253 
1796.0 0.4991365 36.632047 
1797.0 0.49927536 36.982514 
1798.0 0.49941423 37.317396 
1799.0 0.49955309 37.716746 
1800.0 0.49969195 38.027085 
1801.0 0.49983081 38.316054 
1802.0 0.49996967 38.583774 
1803.0 0.50010853 38.830147 
1804.0 0.50024739 39.061434 
1805.0 0.50038625 39.38267 
1806.0 0.50052511 39.620623 
1807.0 0.50066397 39.853912 
