Step Strain_x Stress_x
1706.0 0.54645652 71.332415 
1707.0 0.54660097 71.316239 
1708.0 0.54674541 71.310428 
1709.0 0.54688986 71.320981 
1710.0 0.54703431 71.350467 
1711.0 0.54717876 71.398225 
1712.0 0.5473232 71.461795 
1713.0 0.54746765 71.538787 
1714.0 0.5476121 71.628231 
1715.0 0.54775655 71.730956 
1716.0 0.547901 71.849213 
1717.0 0.54804544 71.985992 
1718.0 0.54818989 72.144355 
1719.0 0.54833434 72.326856 
1720.0 0.54847879 72.535089 
1721.0 0.54862323 72.769344 
1722.0 0.54876768 73.028447 
1723.0 0.54891213 73.309797 
1724.0 0.54905658 73.60961 
1725.0 0.54920102 73.923304 
1726.0 0.54934547 74.246167 
1727.0 0.54948992 74.573828 
1728.0 0.54963437 74.902807 
1729.0 0.54977881 75.230761 
1730.0 0.54992326 75.556278 
1731.0 0.55006771 75.878287 
1732.0 0.55021216 76.195047 
1733.0 0.55035661 76.503353 
1734.0 0.55050105 76.79833 
1735.0 0.5506455 77.073671 
1736.0 0.55078995 77.32289 
1737.0 0.5509344 77.540213 
1738.0 0.55107884 77.7217 
1739.0 0.55122329 77.865693 
1740.0 0.55136774 77.973128 
1741.0 0.55151219 78.047366 
1742.0 0.55165663 78.09369 
1743.0 0.55180108 78.118727 
1744.0 0.55194553 78.129541 
1745.0 0.55208998 78.132833 
1746.0 0.55223442 78.134261 
1747.0 0.55237887 78.137963 
1748.0 0.55252332 78.146294 
1749.0 0.55266777 78.159744 
1750.0 0.55281222 78.176992 
1751.0 0.55295666 78.195113 
1752.0 0.55310111 78.209945 
1753.0 0.55324556 78.216626 
1754.0 0.55339001 78.21024 
1755.0 0.55353445 78.186509 
1756.0 0.5536789 78.142361 
1757.0 0.55382335 78.076677 
1758.0 0.5539678 77.990101 
1759.0 0.55411224 77.885042 
1760.0 0.55425669 77.76501 
1761.0 0.55440114 77.633815 
1762.0 0.55454559 77.494837 
1763.0 0.55469003 77.350566 
1764.0 0.55483448 77.202511 
1765.0 0.55497893 77.051509 
1766.0 0.55512338 76.898344 
1767.0 0.55526783 76.744451 
1768.0 0.55541227 76.592339 
1769.0 0.55555672 76.446422 
1770.0 0.55570117 76.311985 
1771.0 0.55584562 76.19521 
1772.0 0.55599006 76.102297 
1773.0 0.55613451 76.03874 
1774.0 0.55627896 76.00881 
1775.0 0.55642341 76.015341 
1776.0 0.55656785 76.059827 
1777.0 0.5567123 76.142707 
1778.0 0.55685675 76.26372 
1779.0 0.5570012 76.422204 
1780.0 0.55714564 76.617239 
1781.0 0.55729009 76.847641 
1782.0 0.55743454 77.111842 
1783.0 0.55757899 77.4075 
1784.0 0.55772344 77.731622 
1785.0 0.55786788 78.080099 
1786.0 0.55801233 78.447734 
1787.0 0.55815678 78.828272 
1788.0 0.55830123 79.214629 
1789.0 0.55844567 79.599294 
1790.0 0.55859012 79.97485 
1791.0 0.55873457 80.334497 
1792.0 0.55887902 80.672441 
1793.0 0.55902346 80.983985 
1794.0 0.55916791 81.265931 
1795.0 0.55931236 81.515837 
1796.0 0.55945681 81.732184 
1797.0 0.55960125 81.91417 
1798.0 0.5597457 82.061454 
1799.0 0.55989015 82.174574 
1800.0 0.5600346 82.254724 
1801.0 0.56017905 82.303909 
1802.0 0.56032349 82.32508 
1803.0 0.56046794 82.321911 
1804.0 0.56061239 82.298719 
1805.0 0.56075684 82.260117 
1806.0 0.56090128 82.211018 
1807.0 0.56104573 82.156224 
1808.0 0.56119018 82.100213 
1809.0 0.56133463 82.046819 
1810.0 0.56147907 81.999215 
1811.0 0.56162352 81.959936 
1812.0 0.56176797 81.930914 
1813.0 0.56191242 81.913687 
1814.0 0.56205686 81.909558 
